Title,ID,Country,Year,"Technologies referenced","Technologies referenced id","Technologies used","Technologies used id",Topic,"Topic id",Sentiment,"Sentiment id"
"Spider Man: Far From Home",463,"United States",2019,"Motion tracking",180,,,Conflict,55,Hostile,99
"Spider Man: Far From Home",463,"United States",2019,"Motion tracking",180,,,Conflict,55,Misleading,213
"Spider Man: Far From Home",463,"United States",2019,"Motion tracking",180,,,Conflict,55,Wondrous,325
"Spider Man: Far From Home",463,"United States",2019,"Motion tracking",180,,,Family,167,Dangerous,129
"Spider Man: Far From Home",463,"United States",2019,"Motion tracking",180,,,Family,167,Empowering,318
"Spider Man: Far From Home",463,"United States",2019,"Motion tracking",180,,,Family,167,Exciting,97
"Spider Man: Far From Home",463,"United States",2019,"Motion tracking",180,,,Family,167,Hostile,99
"Spider Man: Far From Home",463,"United States",2019,"Motion tracking",180,,,Family,167,Misleading,213
"Spider Man: Far From Home",463,"United States",2019,"Motion tracking",180,,,Family,167,Wondrous,325
"Spider Man: Far From Home",463,"United States",2019,"Motion tracking",180,,,Identity,169,Dangerous,129
"Spider Man: Far From Home",463,"United States",2019,"Motion tracking",180,,,Identity,169,Empowering,318
"Spider Man: Far From Home",463,"United States",2019,"Motion tracking",180,,,Identity,169,Exciting,97
"Spider Man: Far From Home",463,"United States",2019,"Motion tracking",180,,,Identity,169,Hostile,99
"Spider Man: Far From Home",463,"United States",2019,"Motion tracking",180,,,Identity,169,Misleading,213
"Spider Man: Far From Home",463,"United States",2019,"Motion tracking",180,,,Identity,169,Wondrous,325
"Spider Man: Far From Home",463,"United States",2019,"Motion tracking",180,,,"Physical violence",56,Dangerous,129
"Spider Man: Far From Home",463,"United States",2019,"Motion tracking",180,,,"Physical violence",56,Empowering,318
"Spider Man: Far From Home",463,"United States",2019,"Motion tracking",180,,,"Physical violence",56,Exciting,97
"Spider Man: Far From Home",463,"United States",2019,"Motion tracking",180,,,"Physical violence",56,Hostile,99
"Spider Man: Far From Home",463,"United States",2019,"Motion tracking",180,,,"Physical violence",56,Misleading,213
"Spider Man: Far From Home",463,"United States",2019,"Motion tracking",180,,,"Physical violence",56,Wondrous,325
"Spider Man: Far From Home",463,"United States",2019,"Motion tracking",180,,,"Romantic relationship",48,Dangerous,129
"Spider Man: Far From Home",463,"United States",2019,"Motion tracking",180,,,"Romantic relationship",48,Empowering,318
"Spider Man: Far From Home",463,"United States",2019,"Motion tracking",180,,,"Romantic relationship",48,Exciting,97
"Spider Man: Far From Home",463,"United States",2019,"Motion tracking",180,,,"Romantic relationship",48,Hostile,99
"Spider Man: Far From Home",463,"United States",2019,"Motion tracking",180,,,"Romantic relationship",48,Misleading,213
"Spider Man: Far From Home",463,"United States",2019,"Motion tracking",180,,,"Romantic relationship",48,Wondrous,325
"Spider-Man: Into the Spider-Verse",1970,"United States",2018,Biometrics,9,,,Companionship,50,Dangerous,129
"Spider-Man: Into the Spider-Verse",1970,"United States",2018,Biometrics,9,,,Companionship,50,Exciting,97
"Spider-Man: Into the Spider-Verse",1970,"United States",2018,Biometrics,9,,,Conflict,55,Dangerous,129
"Spider-Man: Into the Spider-Verse",1970,"United States",2018,Biometrics,9,,,Conflict,55,Exciting,97
"Spider-Man: Into the Spider-Verse",1970,"United States",2018,Biometrics,9,,,Family,167,Dangerous,129
"Spider-Man: Into the Spider-Verse",1970,"United States",2018,Biometrics,9,,,Family,167,Exciting,97
"Spider-Man: Into the Spider-Verse",1970,"United States",2018,"Non-Visible Spectrum",207,,,Companionship,50,Dangerous,129
"Spider-Man: Into the Spider-Verse",1970,"United States",2018,"Non-Visible Spectrum",207,,,Companionship,50,Exciting,97
"Spider-Man: Into the Spider-Verse",1970,"United States",2018,"Non-Visible Spectrum",207,,,Conflict,55,Dangerous,129
"Spider-Man: Into the Spider-Verse",1970,"United States",2018,"Non-Visible Spectrum",207,,,Conflict,55,Exciting,97
"Spider-Man: Into the Spider-Verse",1970,"United States",2018,"Non-Visible Spectrum",207,,,Family,167,Dangerous,129
"Spider-Man: Into the Spider-Verse",1970,"United States",2018,"Non-Visible Spectrum",207,,,Family,167,Exciting,97
"Spider-Man: Into the Spider-Verse",1970,"United States",2018,"Object recognition",15,,,Companionship,50,Dangerous,129
"Spider-Man: Into the Spider-Verse",1970,"United States",2018,"Object recognition",15,,,Companionship,50,Exciting,97
"Spider-Man: Into the Spider-Verse",1970,"United States",2018,"Object recognition",15,,,Conflict,55,Dangerous,129
"Spider-Man: Into the Spider-Verse",1970,"United States",2018,"Object recognition",15,,,Conflict,55,Exciting,97
"Spider-Man: Into the Spider-Verse",1970,"United States",2018,"Object recognition",15,,,Family,167,Dangerous,129
"Spider-Man: Into the Spider-Verse",1970,"United States",2018,"Object recognition",15,,,Family,167,Exciting,97
"Spurious Memories",1540,"United States",2007,"Facial recognition",7,"Image generation",73,AI,168,Creepy,327
"Spurious Memories",1540,"United States",2007,"Facial recognition",7,"Image generation",73,AI,168,Flawed,208
"Spurious Memories",1540,"United States",2007,"Facial recognition",7,"Machine learning",12,AI,168,Creepy,327
"Spurious Memories",1540,"United States",2007,"Facial recognition",7,"Machine learning",12,AI,168,Flawed,208
"Spurious Memories",1540,"United States",2007,"Machine learning",12,"Image generation",73,AI,168,Creepy,327
"Spurious Memories",1540,"United States",2007,"Machine learning",12,"Image generation",73,AI,168,Flawed,208
"Spurious Memories",1540,"United States",2007,"Machine learning",12,"Machine learning",12,AI,168,Creepy,327
"Spurious Memories",1540,"United States",2007,"Machine learning",12,"Machine learning",12,AI,168,Flawed,208
Spycraft,1187,"United States",1996,"Non-Visible Spectrum",207,,,Conflict,55,Helpful,98
Spycraft,1187,"United States",1996,"Non-Visible Spectrum",207,,,Crime,57,Helpful,98
Spycraft,1187,"United States",1996,"Non-Visible Spectrum",207,,,Surveillance,52,Helpful,98
Spycraft,1187,"United States",1996,"Non-Visible Spectrum",207,,,War,54,Helpful,98
Spycraft,1187,"United States",1996,"Satellite images",78,,,Conflict,55,Helpful,98
Spycraft,1187,"United States",1996,"Satellite images",78,,,Crime,57,Helpful,98
Spycraft,1187,"United States",1996,"Satellite images",78,,,Surveillance,52,Helpful,98
Spycraft,1187,"United States",1996,"Satellite images",78,,,War,54,Helpful,98
"Square Eyes",585,"United Kingdom",2018,"Augmented reality",74,,,City,311,Intrusive,209
"Square Eyes",585,"United Kingdom",2018,"Augmented reality",74,,,City,311,Misleading,213
"Square Eyes",585,"United Kingdom",2018,"Augmented reality",74,,,City,311,Oppressive,107
"Square Eyes",585,"United Kingdom",2018,"Augmented reality",74,,,Dystopian,70,Intrusive,209
"Square Eyes",585,"United Kingdom",2018,"Augmented reality",74,,,Dystopian,70,Misleading,213
"Square Eyes",585,"United Kingdom",2018,"Augmented reality",74,,,Dystopian,70,Oppressive,107
"Square Eyes",585,"United Kingdom",2018,"Augmented reality",74,,,"Free will",163,Intrusive,209
"Square Eyes",585,"United Kingdom",2018,"Augmented reality",74,,,"Free will",163,Misleading,213
"Square Eyes",585,"United Kingdom",2018,"Augmented reality",74,,,"Free will",163,Oppressive,107
"Square Eyes",585,"United Kingdom",2018,"Augmented reality",74,,,Surveillance,52,Intrusive,209
"Square Eyes",585,"United Kingdom",2018,"Augmented reality",74,,,Surveillance,52,Misleading,213
"Square Eyes",585,"United Kingdom",2018,"Augmented reality",74,,,Surveillance,52,Oppressive,107
"Square Eyes",585,"United Kingdom",2018,Filtering,13,,,City,311,Intrusive,209
"Square Eyes",585,"United Kingdom",2018,Filtering,13,,,City,311,Misleading,213
"Square Eyes",585,"United Kingdom",2018,Filtering,13,,,City,311,Oppressive,107
"Square Eyes",585,"United Kingdom",2018,Filtering,13,,,Dystopian,70,Intrusive,209
"Square Eyes",585,"United Kingdom",2018,Filtering,13,,,Dystopian,70,Misleading,213
"Square Eyes",585,"United Kingdom",2018,Filtering,13,,,Dystopian,70,Oppressive,107
"Square Eyes",585,"United Kingdom",2018,Filtering,13,,,"Free will",163,Intrusive,209
"Square Eyes",585,"United Kingdom",2018,Filtering,13,,,"Free will",163,Misleading,213
"Square Eyes",585,"United Kingdom",2018,Filtering,13,,,"Free will",163,Oppressive,107
"Square Eyes",585,"United Kingdom",2018,Filtering,13,,,Surveillance,52,Intrusive,209
"Square Eyes",585,"United Kingdom",2018,Filtering,13,,,Surveillance,52,Misleading,213
"Square Eyes",585,"United Kingdom",2018,Filtering,13,,,Surveillance,52,Oppressive,107
"Square Eyes",585,"United Kingdom",2018,"Optical/ocular implant",127,,,City,311,Intrusive,209
"Square Eyes",585,"United Kingdom",2018,"Optical/ocular implant",127,,,City,311,Misleading,213
"Square Eyes",585,"United Kingdom",2018,"Optical/ocular implant",127,,,City,311,Oppressive,107
"Square Eyes",585,"United Kingdom",2018,"Optical/ocular implant",127,,,Dystopian,70,Intrusive,209
"Square Eyes",585,"United Kingdom",2018,"Optical/ocular implant",127,,,Dystopian,70,Misleading,213
"Square Eyes",585,"United Kingdom",2018,"Optical/ocular implant",127,,,Dystopian,70,Oppressive,107
"Square Eyes",585,"United Kingdom",2018,"Optical/ocular implant",127,,,"Free will",163,Intrusive,209
"Square Eyes",585,"United Kingdom",2018,"Optical/ocular implant",127,,,"Free will",163,Misleading,213
"Square Eyes",585,"United Kingdom",2018,"Optical/ocular implant",127,,,"Free will",163,Oppressive,107
"Square Eyes",585,"United Kingdom",2018,"Optical/ocular implant",127,,,Surveillance,52,Intrusive,209
"Square Eyes",585,"United Kingdom",2018,"Optical/ocular implant",127,,,Surveillance,52,Misleading,213
"Square Eyes",585,"United Kingdom",2018,"Optical/ocular implant",127,,,Surveillance,52,Oppressive,107
Srivalli,2382,India,2017,"Augmented reality",74,,,Consciousness,171,Dangerous,129
Srivalli,2382,India,2017,"Augmented reality",74,,,Consciousness,171,Exciting,97
Srivalli,2382,India,2017,"Augmented reality",74,,,Consciousness,171,Helpful,98
Srivalli,2382,India,2017,"Augmented reality",74,,,Consciousness,171,Intrusive,209
Srivalli,2382,India,2017,"Augmented reality",74,,,Consciousness,171,Wondrous,325
Srivalli,2382,India,2017,"Augmented reality",74,,,Family,167,Dangerous,129
Srivalli,2382,India,2017,"Augmented reality",74,,,Family,167,Exciting,97
Srivalli,2382,India,2017,"Augmented reality",74,,,Family,167,Helpful,98
Srivalli,2382,India,2017,"Augmented reality",74,,,Family,167,Intrusive,209
Srivalli,2382,India,2017,"Augmented reality",74,,,Family,167,Wondrous,325
Srivalli,2382,India,2017,"Augmented reality",74,,,"Romantic relationship",48,Dangerous,129
Srivalli,2382,India,2017,"Augmented reality",74,,,"Romantic relationship",48,Exciting,97
Srivalli,2382,India,2017,"Augmented reality",74,,,"Romantic relationship",48,Helpful,98
Srivalli,2382,India,2017,"Augmented reality",74,,,"Romantic relationship",48,Intrusive,209
Srivalli,2382,India,2017,"Augmented reality",74,,,"Romantic relationship",48,Wondrous,325
Srivalli,2382,India,2017,"Augmented reality",74,,,Sex,53,Dangerous,129
Srivalli,2382,India,2017,"Augmented reality",74,,,Sex,53,Exciting,97
Srivalli,2382,India,2017,"Augmented reality",74,,,Sex,53,Helpful,98
Srivalli,2382,India,2017,"Augmented reality",74,,,Sex,53,Intrusive,209
Srivalli,2382,India,2017,"Augmented reality",74,,,Sex,53,Wondrous,325
Srivalli,2382,India,2017,Biometrics,9,,,Consciousness,171,Dangerous,129
Srivalli,2382,India,2017,Biometrics,9,,,Consciousness,171,Exciting,97
Srivalli,2382,India,2017,Biometrics,9,,,Consciousness,171,Helpful,98
Srivalli,2382,India,2017,Biometrics,9,,,Consciousness,171,Intrusive,209
Srivalli,2382,India,2017,Biometrics,9,,,Consciousness,171,Wondrous,325
Srivalli,2382,India,2017,Biometrics,9,,,Family,167,Dangerous,129
Srivalli,2382,India,2017,Biometrics,9,,,Family,167,Exciting,97
Srivalli,2382,India,2017,Biometrics,9,,,Family,167,Helpful,98
Srivalli,2382,India,2017,Biometrics,9,,,Family,167,Intrusive,209
Srivalli,2382,India,2017,Biometrics,9,,,Family,167,Wondrous,325
Srivalli,2382,India,2017,Biometrics,9,,,"Romantic relationship",48,Dangerous,129
Srivalli,2382,India,2017,Biometrics,9,,,"Romantic relationship",48,Exciting,97
Srivalli,2382,India,2017,Biometrics,9,,,"Romantic relationship",48,Helpful,98
Srivalli,2382,India,2017,Biometrics,9,,,"Romantic relationship",48,Intrusive,209
Srivalli,2382,India,2017,Biometrics,9,,,"Romantic relationship",48,Wondrous,325
Srivalli,2382,India,2017,Biometrics,9,,,Sex,53,Dangerous,129
Srivalli,2382,India,2017,Biometrics,9,,,Sex,53,Exciting,97
Srivalli,2382,India,2017,Biometrics,9,,,Sex,53,Helpful,98
Srivalli,2382,India,2017,Biometrics,9,,,Sex,53,Intrusive,209
Srivalli,2382,India,2017,Biometrics,9,,,Sex,53,Wondrous,325
Srivalli,2382,India,2017,"Body scans",90,,,Consciousness,171,Dangerous,129
Srivalli,2382,India,2017,"Body scans",90,,,Consciousness,171,Exciting,97
Srivalli,2382,India,2017,"Body scans",90,,,Consciousness,171,Helpful,98
Srivalli,2382,India,2017,"Body scans",90,,,Consciousness,171,Intrusive,209
Srivalli,2382,India,2017,"Body scans",90,,,Consciousness,171,Wondrous,325
Srivalli,2382,India,2017,"Body scans",90,,,Family,167,Dangerous,129
Srivalli,2382,India,2017,"Body scans",90,,,Family,167,Exciting,97
Srivalli,2382,India,2017,"Body scans",90,,,Family,167,Helpful,98
Srivalli,2382,India,2017,"Body scans",90,,,Family,167,Intrusive,209
Srivalli,2382,India,2017,"Body scans",90,,,Family,167,Wondrous,325
Srivalli,2382,India,2017,"Body scans",90,,,"Romantic relationship",48,Dangerous,129
Srivalli,2382,India,2017,"Body scans",90,,,"Romantic relationship",48,Exciting,97
Srivalli,2382,India,2017,"Body scans",90,,,"Romantic relationship",48,Helpful,98
Srivalli,2382,India,2017,"Body scans",90,,,"Romantic relationship",48,Intrusive,209
Srivalli,2382,India,2017,"Body scans",90,,,"Romantic relationship",48,Wondrous,325
Srivalli,2382,India,2017,"Body scans",90,,,Sex,53,Dangerous,129
Srivalli,2382,India,2017,"Body scans",90,,,Sex,53,Exciting,97
Srivalli,2382,India,2017,"Body scans",90,,,Sex,53,Helpful,98
Srivalli,2382,India,2017,"Body scans",90,,,Sex,53,Intrusive,209
Srivalli,2382,India,2017,"Body scans",90,,,Sex,53,Wondrous,325
Srivalli,2382,India,2017,Holograms,1339,,,Consciousness,171,Dangerous,129
Srivalli,2382,India,2017,Holograms,1339,,,Consciousness,171,Exciting,97
Srivalli,2382,India,2017,Holograms,1339,,,Consciousness,171,Helpful,98
Srivalli,2382,India,2017,Holograms,1339,,,Consciousness,171,Intrusive,209
Srivalli,2382,India,2017,Holograms,1339,,,Consciousness,171,Wondrous,325
Srivalli,2382,India,2017,Holograms,1339,,,Family,167,Dangerous,129
Srivalli,2382,India,2017,Holograms,1339,,,Family,167,Exciting,97
Srivalli,2382,India,2017,Holograms,1339,,,Family,167,Helpful,98
Srivalli,2382,India,2017,Holograms,1339,,,Family,167,Intrusive,209
Srivalli,2382,India,2017,Holograms,1339,,,Family,167,Wondrous,325
Srivalli,2382,India,2017,Holograms,1339,,,"Romantic relationship",48,Dangerous,129
Srivalli,2382,India,2017,Holograms,1339,,,"Romantic relationship",48,Exciting,97
Srivalli,2382,India,2017,Holograms,1339,,,"Romantic relationship",48,Helpful,98
Srivalli,2382,India,2017,Holograms,1339,,,"Romantic relationship",48,Intrusive,209
Srivalli,2382,India,2017,Holograms,1339,,,"Romantic relationship",48,Wondrous,325
Srivalli,2382,India,2017,Holograms,1339,,,Sex,53,Dangerous,129
Srivalli,2382,India,2017,Holograms,1339,,,Sex,53,Exciting,97
Srivalli,2382,India,2017,Holograms,1339,,,Sex,53,Helpful,98
Srivalli,2382,India,2017,Holograms,1339,,,Sex,53,Intrusive,209
Srivalli,2382,India,2017,Holograms,1339,,,Sex,53,Wondrous,325
Srivalli,2382,India,2017,"Non-Visible Spectrum",207,,,Consciousness,171,Dangerous,129
Srivalli,2382,India,2017,"Non-Visible Spectrum",207,,,Consciousness,171,Exciting,97
Srivalli,2382,India,2017,"Non-Visible Spectrum",207,,,Consciousness,171,Helpful,98
Srivalli,2382,India,2017,"Non-Visible Spectrum",207,,,Consciousness,171,Intrusive,209
Srivalli,2382,India,2017,"Non-Visible Spectrum",207,,,Consciousness,171,Wondrous,325
Srivalli,2382,India,2017,"Non-Visible Spectrum",207,,,Family,167,Dangerous,129
Srivalli,2382,India,2017,"Non-Visible Spectrum",207,,,Family,167,Exciting,97
Srivalli,2382,India,2017,"Non-Visible Spectrum",207,,,Family,167,Helpful,98
Srivalli,2382,India,2017,"Non-Visible Spectrum",207,,,Family,167,Intrusive,209
Srivalli,2382,India,2017,"Non-Visible Spectrum",207,,,Family,167,Wondrous,325
Srivalli,2382,India,2017,"Non-Visible Spectrum",207,,,"Romantic relationship",48,Dangerous,129
Srivalli,2382,India,2017,"Non-Visible Spectrum",207,,,"Romantic relationship",48,Exciting,97
Srivalli,2382,India,2017,"Non-Visible Spectrum",207,,,"Romantic relationship",48,Helpful,98
Srivalli,2382,India,2017,"Non-Visible Spectrum",207,,,"Romantic relationship",48,Intrusive,209
Srivalli,2382,India,2017,"Non-Visible Spectrum",207,,,"Romantic relationship",48,Wondrous,325
Srivalli,2382,India,2017,"Non-Visible Spectrum",207,,,Sex,53,Dangerous,129
Srivalli,2382,India,2017,"Non-Visible Spectrum",207,,,Sex,53,Exciting,97
Srivalli,2382,India,2017,"Non-Visible Spectrum",207,,,Sex,53,Helpful,98
Srivalli,2382,India,2017,"Non-Visible Spectrum",207,,,Sex,53,Intrusive,209
Srivalli,2382,India,2017,"Non-Visible Spectrum",207,,,Sex,53,Wondrous,325
"Star Trek: Into Darkness",1819,"United States",2013,"3D scans",1081,,,Conflict,55,Flawed,208
"Star Trek: Into Darkness",1819,"United States",2013,"3D scans",1081,,,Conflict,55,Helpful,98
"Star Trek: Into Darkness",1819,"United States",2013,"3D scans",1081,,,Conflict,55,Neutral,101
"Star Trek: Into Darkness",1819,"United States",2013,"3D scans",1081,,,Empathy,174,Flawed,208
"Star Trek: Into Darkness",1819,"United States",2013,"3D scans",1081,,,Empathy,174,Helpful,98
"Star Trek: Into Darkness",1819,"United States",2013,"3D scans",1081,,,Empathy,174,Neutral,101
"Star Trek: Into Darkness",1819,"United States",2013,"3D scans",1081,,,Grief,161,Flawed,208
"Star Trek: Into Darkness",1819,"United States",2013,"3D scans",1081,,,Grief,161,Helpful,98
"Star Trek: Into Darkness",1819,"United States",2013,"3D scans",1081,,,Grief,161,Neutral,101
"Star Trek: Into Darkness",1819,"United States",2013,"Augmented reality",74,,,Conflict,55,Flawed,208
"Star Trek: Into Darkness",1819,"United States",2013,"Augmented reality",74,,,Conflict,55,Helpful,98
"Star Trek: Into Darkness",1819,"United States",2013,"Augmented reality",74,,,Conflict,55,Neutral,101
"Star Trek: Into Darkness",1819,"United States",2013,"Augmented reality",74,,,Empathy,174,Flawed,208
"Star Trek: Into Darkness",1819,"United States",2013,"Augmented reality",74,,,Empathy,174,Helpful,98
"Star Trek: Into Darkness",1819,"United States",2013,"Augmented reality",74,,,Empathy,174,Neutral,101
"Star Trek: Into Darkness",1819,"United States",2013,"Augmented reality",74,,,Grief,161,Flawed,208
"Star Trek: Into Darkness",1819,"United States",2013,"Augmented reality",74,,,Grief,161,Helpful,98
"Star Trek: Into Darkness",1819,"United States",2013,"Augmented reality",74,,,Grief,161,Neutral,101
"Star Trek: Into Darkness",1819,"United States",2013,"Body scans",90,,,Conflict,55,Flawed,208
"Star Trek: Into Darkness",1819,"United States",2013,"Body scans",90,,,Conflict,55,Helpful,98
"Star Trek: Into Darkness",1819,"United States",2013,"Body scans",90,,,Conflict,55,Neutral,101
"Star Trek: Into Darkness",1819,"United States",2013,"Body scans",90,,,Empathy,174,Flawed,208
"Star Trek: Into Darkness",1819,"United States",2013,"Body scans",90,,,Empathy,174,Helpful,98
"Star Trek: Into Darkness",1819,"United States",2013,"Body scans",90,,,Empathy,174,Neutral,101
"Star Trek: Into Darkness",1819,"United States",2013,"Body scans",90,,,Grief,161,Flawed,208
"Star Trek: Into Darkness",1819,"United States",2013,"Body scans",90,,,Grief,161,Helpful,98
"Star Trek: Into Darkness",1819,"United States",2013,"Body scans",90,,,Grief,161,Neutral,101
"Star Trek: Into Darkness",1819,"United States",2013,"Facial recognition",7,,,Conflict,55,Flawed,208
"Star Trek: Into Darkness",1819,"United States",2013,"Facial recognition",7,,,Conflict,55,Helpful,98
"Star Trek: Into Darkness",1819,"United States",2013,"Facial recognition",7,,,Conflict,55,Neutral,101
"Star Trek: Into Darkness",1819,"United States",2013,"Facial recognition",7,,,Empathy,174,Flawed,208
"Star Trek: Into Darkness",1819,"United States",2013,"Facial recognition",7,,,Empathy,174,Helpful,98
"Star Trek: Into Darkness",1819,"United States",2013,"Facial recognition",7,,,Empathy,174,Neutral,101
"Star Trek: Into Darkness",1819,"United States",2013,"Facial recognition",7,,,Grief,161,Flawed,208
"Star Trek: Into Darkness",1819,"United States",2013,"Facial recognition",7,,,Grief,161,Helpful,98
"Star Trek: Into Darkness",1819,"United States",2013,"Facial recognition",7,,,Grief,161,Neutral,101
"Star Trek: Into Darkness",1819,"United States",2013,"Motion tracking",180,,,Conflict,55,Flawed,208
"Star Trek: Into Darkness",1819,"United States",2013,"Motion tracking",180,,,Conflict,55,Helpful,98
"Star Trek: Into Darkness",1819,"United States",2013,"Motion tracking",180,,,Conflict,55,Neutral,101
"Star Trek: Into Darkness",1819,"United States",2013,"Motion tracking",180,,,Empathy,174,Flawed,208
"Star Trek: Into Darkness",1819,"United States",2013,"Motion tracking",180,,,Empathy,174,Helpful,98
"Star Trek: Into Darkness",1819,"United States",2013,"Motion tracking",180,,,Empathy,174,Neutral,101
"Star Trek: Into Darkness",1819,"United States",2013,"Motion tracking",180,,,Grief,161,Flawed,208
"Star Trek: Into Darkness",1819,"United States",2013,"Motion tracking",180,,,Grief,161,Helpful,98
"Star Trek: Into Darkness",1819,"United States",2013,"Motion tracking",180,,,Grief,161,Neutral,101
"Star Trek: Into Darkness",1819,"United States",2013,"Non-Visible Spectrum",207,,,Conflict,55,Flawed,208
"Star Trek: Into Darkness",1819,"United States",2013,"Non-Visible Spectrum",207,,,Conflict,55,Helpful,98
"Star Trek: Into Darkness",1819,"United States",2013,"Non-Visible Spectrum",207,,,Conflict,55,Neutral,101
"Star Trek: Into Darkness",1819,"United States",2013,"Non-Visible Spectrum",207,,,Empathy,174,Flawed,208
"Star Trek: Into Darkness",1819,"United States",2013,"Non-Visible Spectrum",207,,,Empathy,174,Helpful,98
"Star Trek: Into Darkness",1819,"United States",2013,"Non-Visible Spectrum",207,,,Empathy,174,Neutral,101
"Star Trek: Into Darkness",1819,"United States",2013,"Non-Visible Spectrum",207,,,Grief,161,Flawed,208
"Star Trek: Into Darkness",1819,"United States",2013,"Non-Visible Spectrum",207,,,Grief,161,Helpful,98
"Star Trek: Into Darkness",1819,"United States",2013,"Non-Visible Spectrum",207,,,Grief,161,Neutral,101
"Star Trek: Into Darkness",1819,"United States",2013,"Object recognition",15,,,Conflict,55,Flawed,208
"Star Trek: Into Darkness",1819,"United States",2013,"Object recognition",15,,,Conflict,55,Helpful,98
"Star Trek: Into Darkness",1819,"United States",2013,"Object recognition",15,,,Conflict,55,Neutral,101
"Star Trek: Into Darkness",1819,"United States",2013,"Object recognition",15,,,Empathy,174,Flawed,208
"Star Trek: Into Darkness",1819,"United States",2013,"Object recognition",15,,,Empathy,174,Helpful,98
"Star Trek: Into Darkness",1819,"United States",2013,"Object recognition",15,,,Empathy,174,Neutral,101
"Star Trek: Into Darkness",1819,"United States",2013,"Object recognition",15,,,Grief,161,Flawed,208
"Star Trek: Into Darkness",1819,"United States",2013,"Object recognition",15,,,Grief,161,Helpful,98
"Star Trek: Into Darkness",1819,"United States",2013,"Object recognition",15,,,Grief,161,Neutral,101
"Star Trek: Into Darkness",1819,"United States",2013,"Surveillance cameras",80,,,Conflict,55,Flawed,208
"Star Trek: Into Darkness",1819,"United States",2013,"Surveillance cameras",80,,,Conflict,55,Helpful,98
"Star Trek: Into Darkness",1819,"United States",2013,"Surveillance cameras",80,,,Conflict,55,Neutral,101
"Star Trek: Into Darkness",1819,"United States",2013,"Surveillance cameras",80,,,Empathy,174,Flawed,208
"Star Trek: Into Darkness",1819,"United States",2013,"Surveillance cameras",80,,,Empathy,174,Helpful,98
"Star Trek: Into Darkness",1819,"United States",2013,"Surveillance cameras",80,,,Empathy,174,Neutral,101
"Star Trek: Into Darkness",1819,"United States",2013,"Surveillance cameras",80,,,Grief,161,Flawed,208
"Star Trek: Into Darkness",1819,"United States",2013,"Surveillance cameras",80,,,Grief,161,Helpful,98
"Star Trek: Into Darkness",1819,"United States",2013,"Surveillance cameras",80,,,Grief,161,Neutral,101
"Star Trek: Into Darkness",1819,"United States",2013,Webcams,153,,,Conflict,55,Flawed,208
"Star Trek: Into Darkness",1819,"United States",2013,Webcams,153,,,Conflict,55,Helpful,98
"Star Trek: Into Darkness",1819,"United States",2013,Webcams,153,,,Conflict,55,Neutral,101
"Star Trek: Into Darkness",1819,"United States",2013,Webcams,153,,,Empathy,174,Flawed,208
"Star Trek: Into Darkness",1819,"United States",2013,Webcams,153,,,Empathy,174,Helpful,98
"Star Trek: Into Darkness",1819,"United States",2013,Webcams,153,,,Empathy,174,Neutral,101
"Star Trek: Into Darkness",1819,"United States",2013,Webcams,153,,,Grief,161,Flawed,208
"Star Trek: Into Darkness",1819,"United States",2013,Webcams,153,,,Grief,161,Helpful,98
"Star Trek: Into Darkness",1819,"United States",2013,Webcams,153,,,Grief,161,Neutral,101
"Star Wars (Episode: 7, 8 & 9)",2148,"United States",2015,"Augmented reality",74,,,Conflict,55,Dangerous,129
"Star Wars (Episode: 7, 8 & 9)",2148,"United States",2015,"Augmented reality",74,,,Conflict,55,Empowering,318
"Star Wars (Episode: 7, 8 & 9)",2148,"United States",2015,"Augmented reality",74,,,Conflict,55,Helpful,98
"Star Wars (Episode: 7, 8 & 9)",2148,"United States",2015,"Augmented reality",74,,,"Physical violence",56,Dangerous,129
"Star Wars (Episode: 7, 8 & 9)",2148,"United States",2015,"Augmented reality",74,,,"Physical violence",56,Empowering,318
"Star Wars (Episode: 7, 8 & 9)",2148,"United States",2015,"Augmented reality",74,,,"Physical violence",56,Helpful,98
"Star Wars (Episode: 7, 8 & 9)",2148,"United States",2015,"Augmented reality",74,,,Robots/androids,51,Dangerous,129
"Star Wars (Episode: 7, 8 & 9)",2148,"United States",2015,"Augmented reality",74,,,Robots/androids,51,Empowering,318
"Star Wars (Episode: 7, 8 & 9)",2148,"United States",2015,"Augmented reality",74,,,Robots/androids,51,Helpful,98
"Star Wars (Episode: 7, 8 & 9)",2148,"United States",2015,"Augmented reality",74,,,War,54,Dangerous,129
"Star Wars (Episode: 7, 8 & 9)",2148,"United States",2015,"Augmented reality",74,,,War,54,Empowering,318
"Star Wars (Episode: 7, 8 & 9)",2148,"United States",2015,"Augmented reality",74,,,War,54,Helpful,98
"Star Wars (Episode: 7, 8 & 9)",2148,"United States",2015,"Body scans",90,,,Conflict,55,Dangerous,129
"Star Wars (Episode: 7, 8 & 9)",2148,"United States",2015,"Body scans",90,,,Conflict,55,Empowering,318
"Star Wars (Episode: 7, 8 & 9)",2148,"United States",2015,"Body scans",90,,,Conflict,55,Helpful,98
"Star Wars (Episode: 7, 8 & 9)",2148,"United States",2015,"Body scans",90,,,"Physical violence",56,Dangerous,129
"Star Wars (Episode: 7, 8 & 9)",2148,"United States",2015,"Body scans",90,,,"Physical violence",56,Empowering,318
"Star Wars (Episode: 7, 8 & 9)",2148,"United States",2015,"Body scans",90,,,"Physical violence",56,Helpful,98
